prise,rooms,square,floor,totalFloors,flat/studio,address,coordinate,distanceFromTheCenter,metro,cafe,park,beaches,hospital,police,shop,beautySalone,mall,museum,pharmacy,sportCenter,postOffice,hotel
1800000.0,2,51.0,13,17,1.0,"ул. Крылатские Холмы,  21",,,,,,,,,,,,,,,,
3500000.0,3,70.0,34,44,1.0,"Ходынская ул.,  2",,,,,,,,,,,,,,,,
1360000.0,2,65.7,5,15,1.0,"ул. Софьи Ковалевской,  20",,,,,,,,,,,,,,,,
1084500.0,2,47.1,8,9,1.0,"Коровинское ш.,  16",,,,,,,,,,,,,,,,
209000.0,1,16.5,1,8,0.0,"пр-т Вернадского,  11/19",,,,,,,,,,,,,,,,
1400000.0,2,43.1,3,5,1.0,"ул. Новая Башиловка,  10",,,,,,,,,,,,,,,,
4609560.0,3,89.4,8,16,1.0,"Якиманский пер.,  6",,,,,,,,,,,,,,,,
4030000.0,3,85.9,13,29,1.0,"Береговой пр.,  3",,,,,,,,,,,,,,,,
1700000.0,3,65.0,1,9,1.0,"ул. Цюрупы,  9",,,,,,,,,,,,,,,,
1820000.0,3,62.5,8,9,1.0,"ул. Ляпидевского,  10к2",,,,,,,,,,,,,,,,
350000.0,,11.3,1,9,1.0,"Вешняковская ул.,  15к1",,,,,,,,,,,,,,,,
6380000.0,3,92.0,2,8,1.0,"пер. Сивцев Вражек,  33",,,,,,,,,,,,,,,,
2765830.0,2,67.1,8,10,1.0,"ул. Усиевича,  10",,,,,,,,,,,,,,,,
415000.0,1,11.0,1,9,0.0,"ул. 50 лет Октября,  23",,,,,,,,,,,,,,,,
4600000.0,3,109.0,10,33,1.0,"пр-т Вернадского,  105к4",,,,,,,,,,,,,,,,
1830000.0,1,45.3,6,30,1.0,"б-р Маршала Рокоссовского,  6к1",,,,,,,,,,,,,,,,
1590000.0,2,47.6,4,13,1.0,"Нижегородская ул.,  74",,,,,,,,,,,,,,,,
1150000.0,2,51.2,8,17,1.0,"ул. Лётчика Грицевца,  12",,,,,,,,,,,,,,,,
5220000.0,3,87.0,57,78,1.0,"1-й Красногвардейский пр.,  22с2",,,,,,,,,,,,,,,,
1250000.0,1,33.8,17,27,1.0,"Шелепихинская наб.,  42к2",,,,,,,,,,,,,,,,
781500.0,2,37.9,5,9,1.0,"9-я ул. Соколиной Горы,  3",,,,,,,,,,,,,,,,
240000.0,1,15.3,1,5,0.0,"Большая Серпуховская ул.,  31к3",,,,,,,,,,,,,,,,
1450000.0,2,37.7,2,9,1.0,"Вятская ул.,  1",,,,,,,,,,,,,,,,
2817100.0,2,57.4,10,14,1.0,"наб. Марка Шагала,  1к2",,,,,,,,,,,,,,,,
9040000.0,2,63.0,7,9,1.0,"Большой Николоворобинский пер.,  9к1",,,,,,,,,,,,,,,,
1500000.0,3,67.0,4,24,1.0,"б-р Андрея Тарковского,  11",,,,,,,,,,,,,,,,
4060000.0,2,72.0,10,16,1.0,"Донская ул.,  14",,,,,,,,,,,,,,,,
545000.0,1,18.0,1,12,0.0,"Чечёрский пр.,  66",,,,,,,,,,,,,,,,
1270000.0,1,40.2,11,25,1.0,"Саларьевская ул.,  16к1",,,,,,,,,,,,,,,,
790000.0,1,39.0,4,24,1.0,"рп. Дрожжино, Южная ул.,  3к3",,,,,,,,,,,,,,,,
405000.0,,14.0,1,12,1.0,"Дегунинская ул.,  13",,,,,,,,,,,,,,,,
1100000.0,2,34.7,5,21,1.0,"Выборгская ул.,  9/1",,,,,,,,,,,,,,,,
2523800.0,3,80.3,12,17,1.0,"ул. Самеда Вургуна,  7",,,,,,,,,,,,,,,,
1599000.0,1,37.8,13,26,1.0,"ул. Крузенштерна,  12к3",,,,,,,,,,,,,,,,
1879900.0,2,57.2,2,22,1.0,"Кременчугская ул.,  3к2с2",,,,,,,,,,,,,,,,
460000.0,1,15.0,1,9,0.0,"Чертановская ул.,  43к2",,,,,,,,,,,,,,,,
1340000.0,1,29.0,19,25,0.0,"ул. Берзарина,  30Б",,,,,,,,,,,,,,,,
1800000.0,2,51.0,13,17,1.0,"ул. Крылатские Холмы,  21",,,,,,,,,,,,,,,,
3500000.0,3,70.0,34,44,1.0,"Ходынская ул.,  2",,,,,,,,,,,,,,,,
1360000.0,2,65.7,5,15,1.0,"ул. Софьи Ковалевской,  20",,,,,,,,,,,,,,,,
1084500.0,2,47.1,8,9,1.0,"Коровинское ш.,  16",,,,,,,,,,,,,,,,
209000.0,1,16.5,1,8,0.0,"пр-т Вернадского,  11/19",,,,,,,,,,,,,,,,
1400000.0,2,43.1,3,5,1.0,"ул. Новая Башиловка,  10",,,,,,,,,,,,,,,,
4609560.0,3,89.4,8,16,1.0,"Якиманский пер.,  6",,,,,,,,,,,,,,,,
4030000.0,3,85.9,13,29,1.0,"Береговой пр.,  3",,,,,,,,,,,,,,,,
1080000.0,2,38.8,12,14,1.0,"Зелёный пр-т,  76",,,,,,,,,,,,,,,,
2699000.0,3,68.0,15,40,1.0,"б-р Братьев Весниных,  1",,,,,,,,,,,,,,,,
525000.0,1,22.7,1,16,0.0,"Ореховый пр.,  21к1",,,,,,,,,,,,,,,,
1835000.0,2,59.8,9,23,1.0,"ул. Нижняя Хохловка,  8",,,,,,,,,,,,,,,,
434005.0,1,12.1,1,9,0.0,"Каширское ш.,  128к2",,,,,,,,,,,,,,,,
2950000.0,4,95.5,4,4,1.0,"12-й пр. Марьиной Рощи,  8с2",,,,,,,,,,,,,,,,
710000.0,1,35.9,2,14,1.0,"Новомосковский административный округ, район Внуково, жилой комплекс Новое Внуково, к20",,,,,,,,,,,,,,,,
2514360.0,2,62.8,6,10,1.0,"ул. Усиевича,  10",,,,,,,,,,,,,,,,
1349990.0,3,63.0,9,12,1.0,"3-й Дорожный пр.,  5к2",,,,,,,,,,,,,,,,
440000.0,1,10.5,1,9,0.0,"Стройковская ул.,  6",,,,,,,,,,,,,,,,
1050000.0,1,39.0,13,17,1.0,"Люблинская ул.,  61",,,,,,,,,,,,,,,,
3200000.0,2,68.0,22,44,1.0,"Ходынская ул.,  2",,,,,,,,,,,,,,,,
965900.0,2,37.4,12,12,1.0,"ул. Мнёвники,  10к4",,,,,,,,,,,,,,,,
1270000.0,1,40.2,11,25,1.0,"Саларьевская ул.,  16к1",,,,,,,,,,,,,,,,
790000.0,1,39.0,4,24,1.0,"рп. Дрожжино, Южная ул.,  3к3",,,,,,,,,,,,,,,,
405000.0,,14.0,1,12,1.0,"Дегунинская ул.,  13",,,,,,,,,,,,,,,,
1100000.0,2,34.7,5,21,1.0,"Выборгская ул.,  9/1",,,,,,,,,,,,,,,,
2523800.0,3,80.3,12,17,1.0,"ул. Самеда Вургуна,  7",,,,,,,,,,,,,,,,
1599000.0,1,37.8,13,26,1.0,"ул. Крузенштерна,  12к3",,,,,,,,,,,,,,,,
1879900.0,2,57.2,2,22,1.0,"Кременчугская ул.,  3к2с2",,,,,,,,,,,,,,,,
460000.0,1,15.0,1,9,0.0,"Чертановская ул.,  43к2",,,,,,,,,,,,,,,,
1340000.0,1,29.0,19,25,0.0,"ул. Берзарина,  30Б",,,,,,,,,,,,,,,,
1800000.0,2,51.0,13,17,1.0,"ул. Крылатские Холмы,  21",,,,,,,,,,,,,,,,
3500000.0,3,70.0,34,44,1.0,"Ходынская ул.,  2",,,,,,,,,,,,,,,,
1360000.0,2,65.7,5,15,1.0,"ул. Софьи Ковалевской,  20",,,,,,,,,,,,,,,,
1084500.0,2,47.1,8,9,1.0,"Коровинское ш.,  16",,,,,,,,,,,,,,,,
209000.0,1,16.5,1,8,0.0,"пр-т Вернадского,  11/19",,,,,,,,,,,,,,,,
1400000.0,2,43.1,3,5,1.0,"ул. Новая Башиловка,  10",,,,,,,,,,,,,,,,
4609560.0,3,89.4,8,16,1.0,"Якиманский пер.,  6",,,,,,,,,,,,,,,,
4030000.0,3,85.9,13,29,1.0,"Береговой пр.,  3",,,,,,,,,,,,,,,,
1080000.0,2,38.8,12,14,1.0,"Зелёный пр-т,  76",,,,,,,,,,,,,,,,
2699000.0,3,68.0,15,40,1.0,"б-р Братьев Весниных,  1",,,,,,,,,,,,,,,,
525000.0,1,22.7,1,16,0.0,"Ореховый пр.,  21к1",,,,,,,,,,,,,,,,
1835000.0,2,59.8,9,23,1.0,"ул. Нижняя Хохловка,  8",,,,,,,,,,,,,,,,
434005.0,1,12.1,1,9,0.0,"Каширское ш.,  128к2",,,,,,,,,,,,,,,,
2950000.0,4,95.5,4,4,1.0,"12-й пр. Марьиной Рощи,  8с2",,,,,,,,,,,,,,,,
710000.0,1,35.9,2,14,1.0,"Новомосковский административный округ, район Внуково, жилой комплекс Новое Внуково, к20",,,,,,,,,,,,,,,,
2514360.0,2,62.8,6,10,1.0,"ул. Усиевича,  10",,,,,,,,,,,,,,,,
1349990.0,3,63.0,9,12,1.0,"3-й Дорожный пр.,  5к2",,,,,,,,,,,,,,,,
440000.0,1,10.5,1,9,0.0,"Стройковская ул.,  6",,,,,,,,,,,,,,,,
1050000.0,1,39.0,13,17,1.0,"Люблинская ул.,  61",,,,,,,,,,,,,,,,
3200000.0,2,68.0,22,44,1.0,"Ходынская ул.,  2",,,,,,,,,,,,,,,,
965900.0,2,37.4,12,12,1.0,"ул. Мнёвники,  10к4",,,,,,,,,,,,,,,,
242000.0,1,11.0,1,5,0.0,"1-я ул. Машиностроения,  2/7к2",,,,,,,,,,,,,,,,
1500000.0,2,59.6,7,38,1.0,"пр-т Мира,  188Бк4",,,,,,,,,,,,,,,,
1650000.0,2,42.0,4,12,1.0,"Большая Очаковская ул.,  41",,,,,,,,,,,,,,,,
6007820.0,4,110.8,3,8,1.0,"ул. Большая Якиманка,  50",,,,,,,,,,,,,,,,
4000000.0,2,67.0,32,44,1.0,"Ходынская ул.,  2",,,,,,,,,,,,,,,,
1190000.0,2,46.0,5,14,1.0,"15-я Парковая ул.,  47к4",,,,,,,,,,,,,,,,
3097500.0,1,60.0,10,39,1.0,"Минская ул.,  2",,,,,,,,,,,,,,,,
555000.0,1,22.4,1,12,0.0,"Дегунинская ул.,  13",,,,,,,,,,,,,,,,
2200000.0,2,62.7,11,54,1.0,"Северо-Западный административный округ, район Покровское-Стрешнево, жилой комплекс Сити Бэй, 95/2к7",,,,,,,,,,,,,,,,
490005.0,1,14.0,1,9,0.0,"ул. Пестеля,  8А",,,,,,,,,,,,,,,,
1765000.0,2,45.0,9,9,1.0,"Плетешковский пер.,  12-16",,,,,,,,,,,,,,,,
2534850.0,3,79.1,14,17,1.0,"ул. Самеда Вургуна,  7",,,,,,,,,,,,,,,,
460000.0,1,20.0,1,5,0.0,"ул. Ефремова,  22",,,,,,,,,,,,,,,,
1980000.0,2,42.3,3,9,1.0,"ул. Шухова,  19",,,,,,,,,,,,,,,,
495000.0,,20.0,1,9,1.0,"ул. Красного Маяка,  4к1",,,,,,,,,,,,,,,,
1350000.0,2,43.1,3,5,1.0,"2-я Квесисская ул.,  13",,,,,,,,,,,,,,,,
4680000.0,2,72.0,47,78,1.0,"1-й Красногвардейский пр.,  22с2",,,,,,,,,,,,,,,,
794700.0,1,32.2,4,9,1.0,"ул. Пудовкина,  19",,,,,,,,,,,,,,,,
480000.0,1,19.2,1,6,0.0,"4-я Тверская-Ямская ул.,  4",,,,,,,,,,,,,,,,
1550000.0,1,34.2,32,33,1.0,"Очаковское ш.,  5к4",,,,,,,,,,,,,,,,
1084500.0,2,47.1,8,9,1.0,"Коровинское ш.,  16",,,,,,,,,,,,,,,,
209000.0,1,16.5,1,8,0.0,"пр-т Вернадского,  11/19",,,,,,,,,,,,,,,,
1400000.0,2,43.1,3,5,1.0,"ул. Новая Башиловка,  10",,,,,,,,,,,,,,,,
4609560.0,3,89.4,8,16,1.0,"Якиманский пер.,  6",,,,,,,,,,,,,,,,
4030000.0,3,85.9,13,29,1.0,"Береговой пр.,  3",,,,,,,,,,,,,,,,
1080000.0,2,38.8,12,14,1.0,"Зелёный пр-т,  76",,,,,,,,,,,,,,,,
2699000.0,3,68.0,15,40,1.0,"б-р Братьев Весниных,  1",,,,,,,,,,,,,,,,
525000.0,1,22.7,1,16,0.0,"Ореховый пр.,  21к1",,,,,,,,,,,,,,,,
1835000.0,2,59.8,9,23,1.0,"ул. Нижняя Хохловка,  8",,,,,,,,,,,,,,,,
434005.0,1,12.1,1,9,0.0,"Каширское ш.,  128к2",,,,,,,,,,,,,,,,
2950000.0,4,95.5,4,4,1.0,"12-й пр. Марьиной Рощи,  8с2",,,,,,,,,,,,,,,,
710000.0,1,35.9,2,14,1.0,"Новомосковский административный округ, район Внуково, жилой комплекс Новое Внуково, к20",,,,,,,,,,,,,,,,
2514360.0,2,62.8,6,10,1.0,"ул. Усиевича,  10",,,,,,,,,,,,,,,,
1349990.0,3,63.0,9,12,1.0,"3-й Дорожный пр.,  5к2",,,,,,,,,,,,,,,,
440000.0,1,10.5,1,9,0.0,"Стройковская ул.,  6",,,,,,,,,,,,,,,,
1220000.0,1,35.0,1,9,1.0,"ул. Академика Павлова,  21к2",,,,,,,,,,,,,,,,
1050000.0,1,39.0,13,17,1.0,"Люблинская ул.,  61",,,,,,,,,,,,,,,,
3200000.0,2,68.0,22,44,1.0,"Ходынская ул.,  2",,,,,,,,,,,,,,,,
965900.0,2,37.4,12,12,1.0,"ул. Мнёвники,  10к4",,,,,,,,,,,,,,,,
242000.0,1,11.0,1,5,0.0,"1-я ул. Машиностроения,  2/7к2",,,,,,,,,,,,,,,,
1500000.0,2,59.6,7,38,1.0,"пр-т Мира,  188Бк4",,,,,,,,,,,,,,,,
1650000.0,2,42.0,4,12,1.0,"Большая Очаковская ул.,  41",,,,,,,,,,,,,,,,
6007820.0,4,110.8,3,8,1.0,"ул. Большая Якиманка,  50",,,,,,,,,,,,,,,,
4000000.0,2,67.0,32,44,1.0,"Ходынская ул.,  2",,,,,,,,,,,,,,,,
1190000.0,2,46.0,5,14,1.0,"15-я Парковая ул.,  47к4",,,,,,,,,,,,,,,,
3097500.0,1,60.0,10,39,1.0,"Минская ул.,  2",,,,,,,,,,,,,,,,
555000.0,1,22.4,1,12,0.0,"Дегунинская ул.,  13",,,,,,,,,,,,,,,,
2200000.0,2,62.7,11,54,1.0,"Северо-Западный административный округ, район Покровское-Стрешнево, жилой комплекс Сити Бэй, 95/2к7",,,,,,,,,,,,,,,,
490005.0,1,14.0,1,9,0.0,"ул. Пестеля,  8А",,,,,,,,,,,,,,,,
1765000.0,2,45.0,9,9,1.0,"Плетешковский пер.,  12-16",,,,,,,,,,,,,,,,
2534850.0,3,79.1,14,17,1.0,"ул. Самеда Вургуна,  7",,,,,,,,,,,,,,,,
460000.0,1,20.0,1,5,0.0,"ул. Ефремова,  22",,,,,,,,,,,,,,,,
1980000.0,2,42.3,3,9,1.0,"ул. Шухова,  19",,,,,,,,,,,,,,,,
495000.0,,20.0,1,9,1.0,"ул. Красного Маяка,  4к1",,,,,,,,,,,,,,,,
1350000.0,2,43.1,3,5,1.0,"2-я Квесисская ул.,  13",,,,,,,,,,,,,,,,
4680000.0,2,72.0,47,78,1.0,"1-й Красногвардейский пр.,  22с2",,,,,,,,,,,,,,,,
794700.0,1,32.2,4,9,1.0,"ул. Пудовкина,  19",,,,,,,,,,,,,,,,
480000.0,1,19.2,1,6,0.0,"4-я Тверская-Ямская ул.,  4",,,,,,,,,,,,,,,,
1550000.0,1,34.2,32,33,1.0,"Очаковское ш.,  5к4",,,,,,,,,,,,,,,,
1440000.0,2,54.6,11,21,1.0,"Волгоградский пр-т,  32к8",,,,,,,,,,,,,,,,
2856600.0,4,105.7,15,25,1.0,"ул. Гурьянова,  19к1",,,,,,,,,,,,,,,,
1100000.0,1,35.0,8,16,1.0,"Очаковское ш.,  8к3",,,,,,,,,,,,,,,,
2630000.0,1,64.0,12,20,1.0,"б-р Братьев Весниных,  2",,,,,,,,,,,,,,,,
9500000.0,2,83.0,9,20,1.0,"Мантулинская ул.,  9к2",,,,,,,,,,,,,,,,
540000.0,1,18.3,2,17,0.0,"Покровская ул.,  17Ак3",,,,,,,,,,,,,,,,
1249900.0,1,35.0,22,23,1.0,"1-й Грайвороновский пр.,  13к3",,,,,,,,,,,,,,,,
870000.0,1,26.0,2,4,0.0,"Большой Коптевский пр.,  3с1",,,,,,,,,,,,,,,,
1195000.0,1,34.0,29,33,1.0,"Дорожная ул.,  46к5",,,,,,,,,,,,,,,,
2099000.0,2,53.0,2,12,1.0,"3-й Крутицкий пер.,  13",,,,,,,,,,,,,,,,
2841200.0,2,76.2,5,10,1.0,"ул. Усиевича,  10",,,,,,,,,,,,,,,,
6007820.0,4,110.8,3,8,1.0,"ул. Большая Якиманка,  50",,,,,,,,,,,,,,,,
4000000.0,2,67.0,32,44,1.0,"Ходынская ул.,  2",,,,,,,,,,,,,,,,
1190000.0,2,46.0,5,14,1.0,"15-я Парковая ул.,  47к4",,,,,,,,,,,,,,,,
3097500.0,1,60.0,10,39,1.0,"Минская ул.,  2",,,,,,,,,,,,,,,,
555000.0,1,22.4,1,12,0.0,"Дегунинская ул.,  13",,,,,,,,,,,,,,,,
2200000.0,2,62.7,11,54,1.0,"Северо-Западный административный округ, район Покровское-Стрешнево, жилой комплекс Сити Бэй, 95/2к7",,,,,,,,,,,,,,,,
490005.0,1,14.0,1,9,0.0,"ул. Пестеля,  8А",,,,,,,,,,,,,,,,
1765000.0,2,45.0,9,9,1.0,"Плетешковский пер.,  12-16",,,,,,,,,,,,,,,,
2534850.0,3,79.1,14,17,1.0,"ул. Самеда Вургуна,  7",,,,,,,,,,,,,,,,
460000.0,1,20.0,1,5,0.0,"ул. Ефремова,  22",,,,,,,,,,,,,,,,
1980000.0,2,42.3,3,9,1.0,"ул. Шухова,  19",,,,,,,,,,,,,,,,
495000.0,,20.0,1,9,1.0,"ул. Красного Маяка,  4к1",,,,,,,,,,,,,,,,
1350000.0,2,43.1,3,5,1.0,"2-я Квесисская ул.,  13",,,,,,,,,,,,,,,,
4680000.0,2,72.0,47,78,1.0,"1-й Красногвардейский пр.,  22с2",,,,,,,,,,,,,,,,
794700.0,1,32.2,4,9,1.0,"ул. Пудовкина,  19",,,,,,,,,,,,,,,,
480000.0,1,19.2,1,6,0.0,"4-я Тверская-Ямская ул.,  4",,,,,,,,,,,,,,,,
1550000.0,1,34.2,32,33,1.0,"Очаковское ш.,  5к4",,,,,,,,,,,,,,,,
1440000.0,2,54.6,11,21,1.0,"Волгоградский пр-т,  32к8",,,,,,,,,,,,,,,,
2856600.0,4,105.7,15,25,1.0,"ул. Гурьянова,  19к1",,,,,,,,,,,,,,,,
1100000.0,1,35.0,8,16,1.0,"Очаковское ш.,  8к3",,,,,,,,,,,,,,,,
2630000.0,1,64.0,12,20,1.0,"б-р Братьев Весниных,  2",,,,,,,,,,,,,,,,
9500000.0,2,83.0,9,20,1.0,"Мантулинская ул.,  9к2",,,,,,,,,,,,,,,,
540000.0,1,18.3,2,17,0.0,"Покровская ул.,  17Ак3",,,,,,,,,,,,,,,,
1249900.0,1,35.0,22,23,1.0,"1-й Грайвороновский пр.,  13к3",,,,,,,,,,,,,,,,
870000.0,1,26.0,2,4,0.0,"Большой Коптевский пр.,  3с1",,,,,,,,,,,,,,,,
1195000.0,1,34.0,29,33,1.0,"Дорожная ул.,  46к5",,,,,,,,,,,,,,,,
2099000.0,2,53.0,2,12,1.0,"3-й Крутицкий пер.,  13",,,,,,,,,,,,,,,,
2841200.0,2,76.2,5,10,1.0,"ул. Усиевича,  10",,,,,,,,,,,,,,,,
2400000.0,1,47.6,16,21,1.0,"Береговой пр.,  5к3",,,,,,,,,,,,,,,,
380000.0,,14.0,1,9,1.0,"ул. Красного Маяка,  4к2",,,,,,,,,,,,,,,,
1750000.0,2,59.2,10,14,1.0,"пр. Шокальского,  41",,,,,,,,,,,,,,,,
4400000.0,3,99.5,4,51,1.0,"Шмитовский пр.,  39к1",,,,,,,,,,,,,,,,
1262200.0,3,73.8,15,17,1.0,"Мячковский б-р,  9",,,,,,,,,,,,,,,,
385000.0,1,15.7,1,5,0.0,"3-я Институтская ул.,  15",,,,,,,,,,,,,,,,
2500000.0,2,68.0,3,24,1.0,"Дмитровское ш.,  107к4",,,,,,,,,,,,,,,,
3957200.0,2,66.1,10,11,1.0,"Кутузовский пр-т,  12",,,,,,,,,,,,,,,,
1479000.0,1,35.5,15,17,1.0,"ул. Полины Осипенко,  18к2",,,,,,,,,,,,,,,,
1550000.0,1,43.8,22,53,1.0,"ул. Народного Ополчения,  15к3",,,,,,,,,,,,,,,,
14300000.0,4,159.0,6,9,1.0,"Погорельский пер.,  6",,,,,,,,,,,,,,,,
22330000.0,3,182.0,7,12,1.0,"Москва, Малая Пироговская улица,  8",,,,,,,,,,,,,,,,
490000.0,1,18.0,1,16,0.0,"Домодедовская ул.,  23к1",,,,,,,,,,,,,,,,
2135000.0,3,62.4,9,25,1.0,"Полярная ул.,  27к4",,,,,,,,,,,,,,,,
455005.0,1,14.0,1,9,0.0,"Донбасская ул.,  6",,,,,,,,,,,,,,,,
173100000.0,5,393.0,5,5,1.0,"Газетный пер.,  13с2",,,,,,,,,,,,,,,,
2852600.0,3,92.1,10,18,1.0,"Ленинградский пр-т,  76к2",,,,,,,,,,,,,,,,
2150000.0,3,64.1,12,12,1.0,"Большая Черёмушкинская ул.,  20к2",,,,,,,,,,,,,,,,
2500000.0,3,63.5,7,12,1.0,"2-й Лесной пер.,  10",,,,,,,,,,,,,,,,
1050000.0,2,40.4,4,5,1.0,"Знаменская ул.,  39",,,,,,,,,,,,,,,,
4400000.0,4,132.0,13,18,1.0,"Ленинградский пр-т,  66к2",,,,,,,,,,,,,,,,
610100.0,2,39.3,6,16,1.0,"Ярославское ш.,  116к1",,,,,,,,,,,,,,,,
1550000.0,1,34.2,32,33,1.0,"Очаковское ш.,  5к4",,,,,,,,,,,,,,,,
1440000.0,2,54.6,11,21,1.0,"Волгоградский пр-т,  32к8",,,,,,,,,,,,,,,,
2856600.0,4,105.7,15,25,1.0,"ул. Гурьянова,  19к1",,,,,,,,,,,,,,,,
1100000.0,1,35.0,8,16,1.0,"Очаковское ш.,  8к3",,,,,,,,,,,,,,,,
2630000.0,1,64.0,12,20,1.0,"б-р Братьев Весниных,  2",,,,,,,,,,,,,,,,
9500000.0,2,83.0,9,20,1.0,"Мантулинская ул.,  9к2",,,,,,,,,,,,,,,,
540000.0,1,18.3,2,17,0.0,"Покровская ул.,  17Ак3",,,,,,,,,,,,,,,,
1249900.0,1,35.0,22,23,1.0,"1-й Грайвороновский пр.,  13к3",,,,,,,,,,,,,,,,
870000.0,1,26.0,2,4,0.0,"Большой Коптевский пр.,  3с1",,,,,,,,,,,,,,,,
1195000.0,1,34.0,29,33,1.0,"Дорожная ул.,  46к5",,,,,,,,,,,,,,,,
2099000.0,2,53.0,2,12,1.0,"3-й Крутицкий пер.,  13",,,,,,,,,,,,,,,,
2841200.0,2,76.2,5,10,1.0,"ул. Усиевича,  10",,,,,,,,,,,,,,,,
2400000.0,1,47.6,16,21,1.0,"Береговой пр.,  5к3",,,,,,,,,,,,,,,,
380000.0,,14.0,1,9,1.0,"ул. Красного Маяка,  4к2",,,,,,,,,,,,,,,,
1750000.0,2,59.2,10,14,1.0,"пр. Шокальского,  41",,,,,,,,,,,,,,,,
4400000.0,3,99.5,4,51,1.0,"Шмитовский пр.,  39к1",,,,,,,,,,,,,,,,
1262200.0,3,73.8,15,17,1.0,"Мячковский б-р,  9",,,,,,,,,,,,,,,,
385000.0,1,15.7,1,5,0.0,"3-я Институтская ул.,  15",,,,,,,,,,,,,,,,
2500000.0,2,68.0,3,24,1.0,"Дмитровское ш.,  107к4",,,,,,,,,,,,,,,,
3957200.0,2,66.1,10,11,1.0,"Кутузовский пр-т,  12",,,,,,,,,,,,,,,,
1479000.0,1,35.5,15,17,1.0,"ул. Полины Осипенко,  18к2",,,,,,,,,,,,,,,,
1550000.0,1,43.8,22,53,1.0,"ул. Народного Ополчения,  15к3",,,,,,,,,,,,,,,,
14300000.0,4,159.0,6,9,1.0,"Погорельский пер.,  6",,,,,,,,,,,,,,,,
22330000.0,3,182.0,7,12,1.0,"Москва, Малая Пироговская улица,  8",,,,,,,,,,,,,,,,
490000.0,1,18.0,1,16,0.0,"Домодедовская ул.,  23к1",,,,,,,,,,,,,,,,
2135000.0,3,62.4,9,25,1.0,"Полярная ул.,  27к4",,,,,,,,,,,,,,,,
455005.0,1,14.0,1,9,0.0,"Донбасская ул.,  6",,,,,,,,,,,,,,,,
173100000.0,5,393.0,5,5,1.0,"Газетный пер.,  13с2",,,,,,,,,,,,,,,,
2852600.0,3,92.1,10,18,1.0,"Ленинградский пр-т,  76к2",,,,,,,,,,,,,,,,
2150000.0,3,64.1,12,12,1.0,"Большая Черёмушкинская ул.,  20к2",,,,,,,,,,,,,,,,
2500000.0,3,63.5,7,12,1.0,"2-й Лесной пер.,  10",,,,,,,,,,,,,,,,
515000.0,1,15.2,2,17,0.0,"ул. Вертолётчиков,  4к7",,,,,,,,,,,,,,,,
1050000.0,2,40.4,4,5,1.0,"Знаменская ул.,  39",,,,,,,,,,,,,,,,
4400000.0,4,132.0,13,18,1.0,"Ленинградский пр-т,  66к2",,,,,,,,,,,,,,,,
610100.0,2,39.3,6,16,1.0,"Ярославское ш.,  116к1",,,,,,,,,,,,,,,,
310000.0,1,13.8,1,5,0.0,"Новогиреевская ул.,  16к1",,,,,,,,,,,,,,,,
845000.0,1,24.0,2,5,0.0,"Сельскохозяйственная ул.,  17к4",,,,,,,,,,,,,,,,
6015980.0,3,88.2,5,15,1.0,"Студенческая ул.,  20к1",,,,,,,,,,,,,,,,
1470000.0,2,44.5,4,12,1.0,"Сивашская ул.,  4к4",,,,,,,,,,,,,,,,
2660000.0,3,80.7,37,58,1.0,"ул. Народного Ополчения,  15к2",,,,,,,,,,,,,,,,
5460000.0,3,104.0,15,24,1.0,"Мичуринский пр-т,  3",,,,,,,,,,,,,,,,
6082200.0,4,126.5,18,20,1.0,"ул. Паршина,  10",,,,,,,,,,,,,,,,
650000.0,1,20.9,1,8,0.0,"Шелепихинское ш.,  17к1",,,,,,,,,,,,,,,,
1400000.0,1,29.2,8,8,1.0,"пр-т 60-летия Октября,  31/18к2",,,,,,,,,,,,,,,,
490000.0,1,16.2,1,4,0.0,"ул. Земляной Вал, 65",,,,,,,,,,,,,,,,
1490000.0,2,60.0,5,5,1.0,"ул. Кошкина,  4",,,,,,,,,,,,,,,,
1300000.0,2,36.0,3,8,1.0,"7-я Парковая ул.,  2к1",,,,,,,,,,,,,,,,
1200000.0,2,50.8,10,11,1.0,"Ореховый б-р,  59к3",,,,,,,,,,,,,,,,
795000.0,1,33.7,8,12,1.0,"Наро-Фоминская ул.,  2",,,,,,,,,,,,,,,,
3600000.0,4,98.0,4,11,1.0,"ул. Годовикова,  11к2",,,,,,,,,,,,,,,,
1479000.0,1,35.5,15,17,1.0,"ул. Полины Осипенко,  18к2",,,,,,,,,,,,,,,,
1550000.0,1,43.8,22,53,1.0,"ул. Народного Ополчения,  15к3",,,,,,,,,,,,,,,,
14300000.0,4,159.0,6,9,1.0,"Погорельский пер.,  6",,,,,,,,,,,,,,,,
22330000.0,3,182.0,7,12,1.0,"Москва, Малая Пироговская улица,  8",,,,,,,,,,,,,,,,
490000.0,1,18.0,1,16,0.0,"Домодедовская ул.,  23к1",,,,,,,,,,,,,,,,
2135000.0,3,62.4,9,25,1.0,"Полярная ул.,  27к4",,,,,,,,,,,,,,,,
455005.0,1,14.0,1,9,0.0,"Донбасская ул.,  6",,,,,,,,,,,,,,,,
173100000.0,5,393.0,5,5,1.0,"Газетный пер.,  13с2",,,,,,,,,,,,,,,,
2852600.0,3,92.1,10,18,1.0,"Ленинградский пр-т,  76к2",,,,,,,,,,,,,,,,
